experiment,threshold_mode,n_surrogates,surrogate_quantile,level,graph,replicate,mc_total,ipc_total,ipc_total_raw,ipc_linear,ipc_nonlinear,wall_time_s
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,0,0,12.60868596841659,32.323003324018885,33.13423157966436,12.581683513544933,19.741319810473954,2.2082117500249296
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,0,0,12.576526077515789,32.24123978984285,33.13423157966436,12.577960206714225,19.663279583128627,2.2090712499339134
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,0,0,12.576526077515789,32.20376308779656,33.13423157966436,12.577960206714225,19.625802881082336,2.205968667054549
3Th_ladder_threshold,none,25,0.95,control_no_self,0,1,14.354948103228493,31.868609079027387,31.868609079027387,13.516976670121984,18.351632408905402,0.12269612494856119
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,0,1,13.617854944671823,31.163402861232832,31.868609079027387,13.467511242965559,17.695891618267275,0.21863174997270107
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,0,1,13.560429247064565,31.028223682506372,31.868609079027387,13.460953960418664,17.56726972208771,0.21887045889161527
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,0,1,13.5472552884152,30.97650723104003,31.868609079027387,13.456967009877735,17.519540221162295,0.22157616610638797
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,0,1,13.543929510396186,31.122240309293883,31.868609079027387,13.460953960418664,17.66128634887522,0.6067464589141309
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,0,1,13.48850103370578,30.973478667107297,31.868609079027387,13.460953960418664,17.512524706688634,0.5988976249936968
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,0,1,13.48095241640346,30.870534771103557,31.868609079027387,13.456967009877735,17.41356776122582,0.6024233750067651
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,0,1,13.523830223491629,31.1399889291506,31.868609079027387,13.460953960418664,17.679034968731937,2.2151686248835176
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,0,1,13.48095241640346,30.977593688541496,31.868609079027387,13.460953960418664,17.516639728122833,2.2191589169669896
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,0,1,13.477095705220613,30.85725056727364,31.868609079027387,13.456967009877735,17.400283557395902,2.2120102089829743
3Th_ladder_threshold,none,25,0.95,control_no_self,1,0,13.812408974985297,31.6029941022893,31.6029941022893,12.974234552450223,18.628759549839078,0.12306133308447897
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,1,0,12.921327039570123,30.780712666931063,31.6029941022893,12.921545038249048,17.859167628682016,0.22130704089067876
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,1,0,12.917306327423406,30.689413874782183,31.6029941022893,12.918019297446214,17.77139457733597,0.2210777080617845
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,1,0,12.917306327423406,30.685707500665934,31.6029941022893,12.918019297446214,17.76768820321972,0.22220041695982218
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,1,0,12.954400459146118,30.766777573879267,31.6029941022893,12.924925102525696,17.84185247135357,0.6078002501744777
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,1,0,12.921327039570123,30.685707500665934,31.6029941022893,12.918019297446214,17.76768820321972,0.607136124977842
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,1,0,12.917306327423406,30.647039726934413,31.6029941022893,12.914118789495792,17.73292093743862,0.6006076668854803
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,1,0,12.964967851706259,30.770063449359867,31.6029941022893,12.921545038249048,17.848518411110817,2.210767582990229
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,1,0,12.917306327423406,30.685832949171193,31.6029941022893,12.918019297446214,17.76781365172498,2.2066902501974255
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,1,0,12.913036866669023,30.665826264553658,31.6029941022893,12.914118789495792,17.751707475057867,2.2138331669848412
3Th_ladder_threshold,none,25,0.95,control_no_self,1,1,15.4143901976153,33.79302627714826,33.79302627714826,14.591791757354894,19.201234519793363,0.12229762505739927
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,1,1,14.680622246291339,33.03389053731105,33.79302627714826,14.56157812679891,18.472312410512142,0.2227599578909576
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,1,1,14.620374127072264,32.92188882005088,33.79302627714826,14.558184679708296,18.363704140342584,0.22192074987106025
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,1,1,14.607047819913651,32.88530626974061,33.79302627714826,14.558184679708296,18.327121590032313,0.2213765410706401
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,1,1,14.603687831518798,33.05824801916157,33.79302627714826,14.558184679708296,18.50006333945327,0.608116083079949
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,1,1,14.568667475009851,32.9061190358359,33.79302627714826,14.558184679708296,18.347934356127602,0.6057054169941694
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,1,1,14.561205318716734,32.790493274062726,33.79302627714826,14.553980553859196,18.236512720203528,0.6087673329748213
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,1,1,14.593453426060409,33.06167911423887,33.79302627714826,14.56157812679891,18.50010098743996,2.1924532088451087
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,1,1,14.568667475009851,32.949033559088335,33.79302627714826,14.558184679708296,18.390848879380037,2.205997582990676
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,1,1,14.557029962030928,32.81820881248342,33.79302627714826,14.553980553859196,18.26422825862422,2.207329582888633
3Th_ladder_threshold,none,25,0.95,control_no_self,2,0,15.048296412037228,31.53778722219544,31.53778722219544,14.208186903957222,17.32960031823822,0.12373987515456975
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,2,0,14.26497336439692,30.746160838553543,31.53778722219544,14.155111519223425,16.591049319330118,0.22110691689886153
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,2,0,14.248856485427646,30.703449230873204,31.53778722219544,14.155111519223425,16.54833771164978,0.22035854193381965
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,2,0,14.242294725195359,30.699886060911332,31.53778722219544,14.155111519223425,16.544774541687907,0.22031275019980967
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,2,0,14.21891612355455,30.714706508908066,31.53778722219544,14.155111519223425,16.55959498968464,0.6049113341141492
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,2,0,14.16659895709612,30.659758472099618,31.53778722219544,14.155111519223425,16.504646952876193,0.6040245410986245
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,2,0,14.15173835904796,30.647929553763575,31.53778722219544,14.151285511214002,16.496644042549573,0.6149027498904616
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,2,0,14.215525410253553,30.721278301374845,31.53778722219544,14.155111519223425,16.56616678215142,2.217788624810055
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,2,0,14.159254127805301,30.659758472099618,31.53778722219544,14.155111519223425,16.504646952876193,2.206487250048667
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,2,0,14.15173835904796,30.639472005520858,31.53778722219544,14.151285511214002,16.488186494306856,2.216324041830376
3Th_ladder_threshold,none,25,0.95,control_no_self,2,1,16.12840283318628,30.442043597701463,30.442043597701463,15.280777048826675,15.161266548874789,0.12410095799714327
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,2,1,15.302058506830331,29.71584112009919,30.442043597701463,15.244963311207613,14.470877808891576,0.22114112507551908
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,2,1,15.264341775381508,29.596812280891363,30.442043597701463,15.23465978549239,14.362152495398973,0.21963295806199312
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,2,1,15.264341775381508,29.535337058229473,30.442043597701463,15.23465978549239,14.300677272737083,0.2229652088135481
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,2,1,15.264341775381508,29.664518920531705,30.442043597701463,15.2415502058041,14.422968714727606,0.6061359159648418
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,2,1,15.2383639246688,29.578010636682208,30.442043597701463,15.230867630998116,14.347143005684092,0.6072639168705791
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,2,1,15.230395395880366,29.523097593542786,30.442043597701463,15.222420320805709,14.300677272737078,0.6053157078567892
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,2,1,15.281647024348025,29.664472589609154,30.442043597701463,15.23465978549239,14.429812804116764,2.216235167114064
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,2,1,15.257079940789092,29.539435014914645,30.442043597701463,15.230867630998116,14.308567383916529,2.2118034169543535
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,2,1,15.234412715784723,29.498055155465394,30.442043597701463,15.222420320805709,14.275634834659686,2.205737458076328
3Th_ladder_threshold,none,25,0.95,control_no_self,3,0,15.506505919450804,34.498548069037966,34.498548069037966,14.649203533444295,19.849344535593673,0.12319912505336106
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,3,0,14.800775488058235,33.676097667458826,34.498548069037966,14.605097293190914,19.07100037426791,0.22162537509575486
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,3,0,14.657367736131608,33.599266334053155,34.498548069037966,14.59063030291725,19.008636031135907,0.22121604206040502
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,3,0,14.64377241741333,33.59122573853311,34.498548069037966,14.59063030291725,19.000595435615864,0.2212935839779675
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,3,0,14.64377241741333,33.68659224134432,34.498548069037966,14.605097293190914,19.081494948153406,0.6084596670698375
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,3,0,14.61489767858404,33.59892652094606,34.498548069037966,14.59063030291725,19.00829621802881,0.6039607911370695
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,3,0,14.5955577244955,33.5746952608004,34.498548069037966,14.59063030291725,18.98406495788315,0.6068048751913011
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,3,0,14.64377241741333,33.67588356138215,34.498548069037966,14.605097293190914,19.070786268191235,2.2316010410431772
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,3,0,14.61489767858404,33.59922438525376,34.498548069037966,14.59063030291725,19.008594082336515,2.2111808338668197
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,3,0,14.5955577244955,33.57051411564537,34.498548069037966,14.59063030291725,18.979883812728126,2.2136679580435157
3Th_ladder_threshold,none,25,0.95,control_no_self,3,1,15.653245495486953,30.901879001016606,30.901879001016606,14.827461916305683,16.074417084710923,0.12409200007095933
3Th_ladder_threshold,surrogate,25,0.95,control_no_self,3,1,14.897840472279835,30.09777061512481,30.901879001016606,14.775706786234808,15.32206382889,0.22078041709028184
3Th_ladder_threshold,surrogate,25,0.99,control_no_self,3,1,14.776629766984057,29.999361204276767,30.901879001016606,14.768971674609192,15.230389529667574,0.21986454189755023
3Th_ladder_threshold,surrogate,25,0.999,control_no_self,3,1,14.768786630384954,29.999361204276767,30.901879001016606,14.768971674609192,15.230389529667574,0.22097941697575152
3Th_ladder_threshold,surrogate,100,0.95,control_no_self,3,1,14.780350699078097,30.080343949366274,30.901879001016606,14.772443588044823,15.307900361321451,0.6025932501070201
3Th_ladder_threshold,surrogate,100,0.99,control_no_self,3,1,14.768786630384954,29.975662623758215,30.901879001016606,14.765253593851034,15.210409029907181,0.6080812078434974
3Th_ladder_threshold,surrogate,100,0.999,control_no_self,3,1,14.768786630384954,29.92940311247424,30.901879001016606,14.76076613517961,15.16863697729463,0.6046201670542359
3Th_ladder_threshold,surrogate,400,0.95,control_no_self,3,1,14.79455062768174,30.108470858941672,30.901879001016606,14.772443588044823,15.33602727089685,2.2276056660339236
3Th_ladder_threshold,surrogate,400,0.99,control_no_self,3,1,14.768786630384954,29.98003631763865,30.901879001016606,14.765253593851034,15.214782723787616,2.205961999949068
3Th_ladder_threshold,surrogate,400,0.999,control_no_self,3,1,14.768786630384954,29.934017884954912,30.901879001016606,14.765253593851034,15.168764291103878,2.21062000002712
3Th_ladder_threshold,none,25,0.95,degree_preserving,0,0,11.622354164665238,26.699112486459164,26.699112486459164,10.764914143960425,15.934198342498739,0.1240610838867724
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,0,0,10.930234954541305,25.913184141192517,26.699112486459164,10.716115368711208,15.197068772481309,0.2202795830089599
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,0,0,10.71492947966805,25.756306494026347,26.699112486459164,10.709284405079135,15.047022088947212,0.21951541700400412
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,0,0,10.710958456494042,25.744429308054777,26.699112486459164,10.709284405079135,15.035144902975642,0.22286254190839827
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,0,0,10.76905610375063,25.88856277776831,26.699112486459164,10.716115368711208,15.172447409057103,0.6013064589351416
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,0,0,10.741124062543038,25.760430017684527,26.699112486459164,10.709284405079135,15.051145612605392,0.6036794581450522
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,0,0,10.710958456494042,25.694682953826053,26.699112486459164,10.701120431837566,14.993562521988487,0.6106773328501731
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,0,0,10.76905610375063,25.867064971567167,26.699112486459164,10.712732008695962,15.154332962871205,2.214759042020887
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,0,0,10.71881682499243,25.760430017684527,26.699112486459164,10.709284405079135,15.051145612605392,2.2142578749917448
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,0,0,10.706710369686244,25.690500160365595,26.699112486459164,10.701120431837566,14.989379728528029,2.213658875087276
3Th_ladder_threshold,none,25,0.95,degree_preserving,0,1,12.940084137842925,27.27039702646052,27.27039702646052,12.091611195894274,15.178785830566248,0.12389825005084276
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,0,1,12.168519996245823,26.582911518832717,27.27039702646052,12.053534907852823,14.529376610979893,0.22350345901213586
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,0,1,12.12279328090357,26.397220067761648,27.27039702646052,12.050078595255032,14.347141472506616,0.2212695840280503
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,0,1,12.119410914000737,26.298041959754947,27.27039702646052,12.042630714390251,14.255411245364696,0.21996883279643953
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,0,1,12.109157778601425,26.527811376764753,27.27039702646052,12.053534907852823,14.47427646891193,0.60469083301723
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,0,1,12.062806942760151,26.370664387423993,27.27039702646052,12.042630714390251,14.328033673033742,0.601622125133872
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,0,1,12.047621137873454,26.226861815167887,27.27039702646052,12.038772457556354,14.188089357611533,0.6081592498812824
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,0,1,12.095310157959863,26.545315952190016,27.27039702646052,12.050078595255032,14.495237356934984,2.228235541842878
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,0,1,12.047621137873454,26.378361664036042,27.27039702646052,12.042630714390251,14.335730949645791,2.210607249988243
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,0,1,12.043622919696626,26.235345840647582,27.27039702646052,12.038772457556354,14.196573383091229,2.222344540990889
3Th_ladder_threshold,none,25,0.95,degree_preserving,1,0,12.450970110976552,31.362054568398207,31.362054568398207,11.595671292389724,19.766383276008483,0.12655370798893273
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,1,0,11.679183224403367,30.513213622705557,31.362054568398207,11.538416727853198,18.97479689485236,0.2200222909450531
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,1,0,11.617324346588118,30.458631123515126,31.362054568398207,11.531377101585367,18.92725402192976,0.22074474999681115
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,1,0,11.599711218478603,30.42621718733604,31.362054568398207,11.531377101585367,18.894840085750673,0.22068816609680653
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,1,0,11.599711218478603,30.502531637714,31.362054568398207,11.538416727853198,18.964114909860804,0.605803209124133
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,1,0,11.54881630257422,30.438484171389348,31.362054568398207,11.531377101585367,18.90710706980398,0.6043897499330342
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,1,0,11.533482973316943,30.41856640119336,31.362054568398207,11.531377101585367,18.887189299607993,0.6033305840101093
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,1,0,11.617324346588118,30.505972697256702,31.362054568398207,11.538416727853198,18.967555969403506,2.2628100418951362
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,1,0,11.54881630257422,30.438484171389348,31.362054568398207,11.531377101585367,18.90710706980398,2.276319542201236
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,1,0,11.533482973316943,30.397522905808557,31.362054568398207,11.531377101585367,18.86614580422319,2.293470875127241
3Th_ladder_threshold,none,25,0.95,degree_preserving,1,1,12.336175295707417,30.54856143720118,30.54856143720118,11.50164946361585,19.04691197358533,0.12304974999278784
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,1,1,11.697602049405262,29.825737525079738,30.54856143720118,11.46221273695903,18.363524788120706,0.23092637490481138
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,1,1,11.485024191918026,29.71364122426174,30.54856143720118,11.46221273695903,18.25142848730271,0.2240984160453081
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,1,1,11.477578359470856,29.634564269094398,30.54856143720118,11.45417441847271,18.180389850621687,0.2198555830400437
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,1,1,11.499040804982878,29.792442254706728,30.54856143720118,11.46221273695903,18.330229517747696,0.6051193750463426
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,1,1,11.477578359470856,29.615778013570996,30.54856143720118,11.46221273695903,18.153565276611964,0.6047954999376088
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,1,1,11.461242309096338,29.37281522903614,30.54856143720118,11.45417441847271,17.918640810563428,0.601819499861449
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,1,1,11.499040804982878,29.782153535345703,30.54856143720118,11.46221273695903,18.319940798386675,2.2292965000960976
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,1,1,11.477578359470856,29.59632353529431,30.54856143720118,11.46221273695903,18.13411079833528,2.2168242500629276
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,1,1,11.452542863419303,29.455110420578585,30.54856143720118,11.449957181156773,18.005153239421812,2.2048062921967357
3Th_ladder_threshold,none,25,0.95,degree_preserving,2,0,12.185182840135594,29.038747517622216,29.038747517622216,11.323881290406959,17.714866227215257,0.12256566621363163
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,2,0,11.41868998321818,28.19580215783796,29.038747517622216,11.266720460676453,16.929081697161507,0.21929595805704594
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,2,0,11.382951942475351,28.125250205057434,29.038747517622216,11.2632458004389,16.86200440461853,0.22120954212732613
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,2,0,11.376356042515436,28.10627941054451,29.038747517622216,11.2632458004389,16.843033610105607,0.2202720830682665
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,2,0,11.329025165915294,28.1886597383235,29.038747517622216,11.2632458004389,16.9254139378846,0.6058456250466406
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,2,0,11.286281597121055,28.082007070983284,29.038747517622216,11.2632458004389,16.818761270544385,0.6056936669629067
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,2,0,11.286281597121055,28.03282859884202,29.038747517622216,11.259129119677231,16.77369947916479,0.603082916000858
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,2,0,11.332487041302809,28.22663706737062,29.038747517622216,11.266720460676453,16.95991660669417,2.2169674169272184
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,2,0,11.286281597121055,28.086213763836156,29.038747517622216,11.2632458004389,16.822967963397254,2.22184208384715
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,2,0,11.266159243161585,28.033179872484794,29.038747517622216,11.259129119677231,16.77405075280756,2.216199917020276
3Th_ladder_threshold,none,25,0.95,degree_preserving,2,1,14.755873951368603,26.112416291530046,26.112416291530046,13.906690697911019,12.205725593619027,0.12275245902128518
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,2,1,13.96821851065383,25.386507540520522,26.112416291530046,13.866687439867247,11.519820100653275,0.2203268341254443
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,2,1,13.88316724515043,25.293949969533124,26.112416291530046,13.866687439867247,11.427262529665876,0.2201535829808563
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,2,1,13.871487241975162,25.221822228154494,26.112416291530046,13.85976369067161,11.362058537482884,0.22199658304452896
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,2,1,13.918585910079871,25.341572431549704,26.112416291530046,13.866687439867247,11.474884991682456,0.5979129171464592
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,2,1,13.875436363647912,25.234912611902935,26.112416291530046,13.856070251165155,11.37884236073778,0.6064325829502195
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,2,1,13.871487241975162,25.12098187347927,26.112416291530046,13.856070251165155,11.264911622314115,0.6086709159426391
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,2,1,13.915181439147553,25.366183751526794,26.112416291530046,13.863235904431237,11.502947847095557,2.2026360840536654
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,2,1,13.886916642182817,25.234930170264203,26.112416291530046,13.856070251165155,11.378859919099048,2.204732249956578
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,2,1,13.863354431074988,25.132479053456095,26.112416291530046,13.856070251165155,11.27640880229094,2.244532624958083
3Th_ladder_threshold,none,25,0.95,degree_preserving,3,0,13.187011069298904,31.045284296227155,31.045284296227155,12.353483844613871,18.691800451613283,0.12351362500339746
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,3,0,12.472618616955993,30.21809010315982,31.045284296227155,12.300421192420698,17.917668910739124,0.2248619159217924
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,3,0,12.45128168534969,30.147730209821134,31.045284296227155,12.293692695907684,17.85403751391345,0.2219057090114802
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,3,0,12.44817597943248,30.14333424785847,31.045284296227155,12.293692695907684,17.849641551950786,0.23380837496370077
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,3,0,12.3136119661845,30.207204045655786,31.045284296227155,12.297203321235001,17.910000724420783,0.6045042090117931
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,3,0,12.286712397824823,30.151445058925546,31.045284296227155,12.293692695907684,17.857752363017863,0.6081988329533488
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,3,0,12.286712397824823,30.11459266674008,31.045284296227155,12.2899667924558,17.82462587428428,0.6028191251680255
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,3,0,12.345695382476446,30.214094428390823,31.045284296227155,12.297203321235001,17.91689110715582,2.2072719160933048
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,3,0,12.29069802092681,30.151615272215288,31.045284296227155,12.2899667924558,17.861648479759488,2.2156636668369174
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,3,0,12.286712397824823,30.119068574896588,31.045284296227155,12.2899667924558,17.829101782440787,2.2074803330469877
3Th_ladder_threshold,none,25,0.95,degree_preserving,3,1,14.643176326115167,27.938000110202495,27.938000110202495,13.800084491419558,14.137915618782937,0.12340350006707013
3Th_ladder_threshold,surrogate,25,0.95,degree_preserving,3,1,13.96314360474993,27.271719900283085,27.938000110202495,13.772434013594825,13.49928588668826,0.21951541700400412
3Th_ladder_threshold,surrogate,25,0.99,degree_preserving,3,1,13.830301213708829,27.066790598163692,27.938000110202495,13.761543796282528,13.305246801881164,0.21990762487985194
3Th_ladder_threshold,surrogate,25,0.999,degree_preserving,3,1,13.809344267601695,27.031145941083942,27.938000110202495,13.748901085402922,13.28224485568102,0.22072741598822176
3Th_ladder_threshold,surrogate,100,0.95,degree_preserving,3,1,13.826873600981077,27.221571429717265,27.938000110202495,13.772434013594825,13.44913741612244,0.6094938330352306
3Th_ladder_threshold,surrogate,100,0.99,degree_preserving,3,1,13.809344267601695,27.03987845372412,27.938000110202495,13.765461446547427,13.274417007176694,0.6051667081192136
3Th_ladder_threshold,surrogate,100,0.999,degree_preserving,3,1,13.805780348126165,26.934895033526043,27.938000110202495,13.761543796282528,13.173351237243516,0.6057836669497192
3Th_ladder_threshold,surrogate,400,0.95,degree_preserving,3,1,13.833721524546743,27.243172755140534,27.938000110202495,13.772434013594825,13.47073874154571,2.224883875111118
3Th_ladder_threshold,surrogate,400,0.99,degree_preserving,3,1,13.802152838197209,27.051679842999732,27.938000110202495,13.765461446547427,13.286218396452306,2.2643628341611475
3Th_ladder_threshold,surrogate,400,0.999,degree_preserving,3,1,13.786986959130887,26.9228975098336,27.938000110202495,13.753172495785522,13.169725014048078,2.2985021250788122
3Th_ladder_threshold,none,25,0.95,barabasi_albert,0,0,12.48088913550278,27.972103653890166,27.972103653890166,11.624397067106452,16.347706586783715,0.12546091713011265
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,0,0,11.639257965177844,27.129080011408142,27.972103653890166,11.57966245823459,15.549417553173551,0.22288429201580584
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,0,0,11.618758413895453,27.045509968856237,27.972103653890166,11.57332782397006,15.472182144886178,0.22341829212382436
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,0,0,11.618758413895453,27.001768955520806,27.972103653890166,11.57332782397006,15.428441131550747,0.221400624839589
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,0,0,11.632469489855161,27.11931742286269,27.972103653890166,11.57332782397006,15.54598959889263,0.6122029169928282
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,0,0,11.59380499569333,27.033310235706246,27.972103653890166,11.57332782397006,15.459982411736187,0.6091666251886636
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,0,0,11.552796769152998,26.98567585622542,27.972103653890166,11.56914170766631,15.41653414855911,0.6096151249948889
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,0,0,11.618758413895453,27.10827870881531,27.972103653890166,11.57332782397006,15.53495088484525,2.2167846660595387
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,0,0,11.574607104429404,27.014166350595787,27.972103653890166,11.57332782397006,15.440838526625727,2.202990832971409
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,0,0,11.552796769152998,26.950918223105376,27.972103653890166,11.57332782397006,15.377590399135316,2.21302004205063
3Th_ladder_threshold,none,25,0.95,barabasi_albert,0,1,12.703813609702152,31.69958366031117,31.69958366031117,11.85466874653172,19.844914913779448,0.12438975018449128
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,0,1,11.914018161802623,30.931254984467888,31.69958366031117,11.815471555861357,19.11578342860653,0.23087595799006522
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,0,1,11.862407202937009,30.856349882170985,31.69958366031117,11.805189284190561,19.051160597980424,0.22163991583511233
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,0,1,11.845339276021324,30.798560626765013,31.69958366031117,11.805189284190561,18.993371342574452,0.23666795901954174
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,0,1,11.845339276021324,30.910850701803056,31.69958366031117,11.808844253985983,19.102006447817075,0.6059804169926792
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,0,1,11.83838384176822,30.79234145429607,31.69958366031117,11.801432818868857,18.990908635427214,0.6037412909790874
